"userid","idstr","screen_name","name","province","city","location","description","url","profile_url","user_domain","weihao","gender","followers_count","bi_followers_count","friends_count","statuses_count","favourites_count","ucreate_at","allow_all_act_msg","geo_enabled","verified","allow_all_comment","verified_reason"
"3045088253","3045088253","周克俊in成都","周克俊in成都","51","1","四川 成都","On the road，into the wild！",,"u/3045088253",NULL,NULL,"m","1396","101","394","435","101","Mon Jan 07 22:47:43 +0800 2013","0","1","0","1",
"3049093385","3049093385","兔子要好好加油","兔子要好好加油","32","1000","江苏",NULL,,"u/3049093385",NULL,NULL,"f","169","41","241","204","1","Sun Oct 28 23:29:42 +0800 2012","0","1","0","1",
"3057256361","3057256361","DC_林夕","DC_林夕","35","1","福建 福州","★,°*:.☆\(￣▽￣)/:*.°★* (´㉨`)ノ",,"u/3057256361",NULL,NULL,"f","134","71","406","576","357","Mon Oct 22 14:22:36 +0800 2012","0","0","0","0",
"3057893562","3057893562","齐思雨浓","齐思雨浓","31","1","上海 黄浦区",NULL,,"u/3057893562",NULL,NULL,"f","8","0","62","21","0","Fri Jun 21 17:40:02 +0800 2013","0","1","0","1",
"3060629383","3060629383","qiuqiu37371","qiuqiu37371","50","6","重庆 沙坪坝区","Place your time and energy on someone who will add sunshine to your life.",,"u/3060629383",NULL,NULL,"f","253","128","313","417","16","Sat Oct 20 22:40:43 +0800 2012","0","1","0","1",
"3090867221","3090867221","小尾巴啦zz","小尾巴啦zz","42","1","湖北 武汉","走过的路，习惯性站在路的左边。",,"u/3090867221",NULL,NULL,"f","183","77","94","133","0","Tue Nov 06 10:16:56 +0800 2012","0","1","0","1",
"3092212797","3092212797","雨眠469891","雨眠469891","41","4","河南 平顶山","鸟儿飞过辽阔的天空，自由终将降临大地。",,"u/3092212797",NULL,NULL,"m","52","4","124","442","75","Wed Nov 07 11:37:27 +0800 2012","0","1","0","1",
"3094360047","3094360047","柯枔","柯枔","11","1000","北京","人之所以成其为人，因为能恪守人性良知和道德底线。拯救那些失去人性甚至连兽性都不能恪守的所谓“人”，共建咱们中华人家园。",,"u/3094360047",NULL,NULL,"m","183","109","268","673","12","Mon Nov 05 23:49:51 +0800 2012","1","0","0","1",
"3095416771","3095416771","竹莲灯芯","竹莲灯芯","11","8","北京 海淀区","儿科中医崔霞！","http://diy.foundertype.com/efont/FontShowForMobile.aspx","fzfont","fzfont",NULL,"m","23","2","47","569","1","Tue Nov 06 16:27:14 +0800 2012","0","1","0","1",
"3099638340","3099638340","success-ge","success-ge","32","5","江苏 苏州","共贏者永胜",,"u/3099638340",NULL,NULL,"m","1003","7","69","267","0","Sat Jan 05 20:03:12 +0800 2013","1","1","0","1",
"3099896503","3099896503","合肥高楼迷","合肥高楼迷","34","1","安徽 合肥","高楼迷合肥版版主sangguo ~~~关注城市地标更关注城市发展~~~","http://www.gaoloumi.com","hfglm","hfglm",NULL,"m","2330","351","835","10911","2","Sat Nov 10 21:38:19 +0800 2012","0","0","0","1",
"3103283195","3103283195","HF_Mr_Lee","HF_Mr_Lee","11","1","北京 东城区","爱生活，爱美好！",,"u/3103283195",NULL,NULL,"m","53","4","211","109","3","Mon Nov 12 11:20:08 +0800 2012","1","1","0","1",
"3119140452","3119140452","i_tarski","i_tarski","43","1","湖南 长沙","我不悲伤，不绝望，不唱反调，不骂，不出鬼主意--我自得恶果，所以不必悲伤；不抱希望，所以不绝望；我自寻路，一个人走，所以不反激。",,"tarski","tarski",NULL,"m","74","4","125","637","15","Thu Jan 10 18:33:49 +0800 2013","0","0","0","0",
"3127877493","3127877493","南宋官吏","南宋官吏","11","8","北京 海淀区",NULL,,"u/3127877493",NULL,NULL,"m","7","1","24","4","2","Mon Nov 19 11:16:10 +0800 2012","0","1","0","1",
"3129461152","3129461152","日月经天江河行地0118五","日月经天江河行地0118五","11","1","北京 东城区","唯善呈和 ● 至诚居德",,"u/3129461152",NULL,NULL,"f","3601","2731","2736","8789","35","Fri Jan 18 23:25:10 +0800 2013","0","0","0","0",
"3130483323","3130483323","蔡伦Berlin","蔡伦Berlin","71","1","台湾 台北市",NULL,,"Max2050Tsai","Max2050Tsai",NULL,"m","365","35","44","3074","36","Sun Aug 04 02:05:43 +0800 2013","0","0","0","1",
"3140415077","3140415077","火烧战舰","火烧战舰","42","1","湖北 武汉","热爱生活，热爱体育的大学生，是个吃货，篮球，足球最爱，","http://blog.sina.com.cn/u/3140415077","u/3140415077",NULL,NULL,"m","48","5","86","192","13","Sun Nov 25 17:50:27 +0800 2012","0","1","0","1",
"3140969637","3140969637","丶青涩的大笨笨笨钟","丶青涩的大笨笨笨钟","100","1000","其他",NULL,,"u/3140969637",NULL,NULL,"m","105","42","106","638","19","Sat Jan 19 15:29:35 +0800 2013","0","1","0","1",
"3145092777","3145092777","王思聪现女友的前男友","王思聪现女友的前男友","400","16","海外 其他","我是猴子派来的审计师…",,"u/3145092777",NULL,NULL,"m","24","4","90","289","1","Tue Nov 27 01:58:45 +0800 2012","0","1","0","1",
"3151205637","3151205637","杀生秀才","杀生秀才","53","1","云南 昆明","好人，就是好人",,"u/3151205637",NULL,NULL,"m","746","9","137","6118","1","Wed Nov 21 20:09:04 +0800 2012","0","1","0","1",
"3156811782","3156811782","应县佛宫寺释迦塔","应县佛宫寺释迦塔","14","6","山西 朔州","千年木塔，如来道场",,"u/3156811782",NULL,NULL,"m","1309","85","272","1973","83","Sun Jan 20 20:12:17 +0800 2013","0","1","0","1",
"3157257894","3157257894","妄言P","妄言P","100","1000","其他","试图成为正能量人物的负能量集合体 头像出处Pid：37732588",,"Yowanep","Yowanep",NULL,"m","85","43","204","1824","10","Wed Feb 06 20:01:48 +0800 2013","0","1","0","1",
"3158286801","3158286801","印余望","印余望","71","1","台湾 台北市","有志者自有千方百计，无志者只感千难万难。",,"523480754",NULL,"523480754","f","382","76","1841","5283","0","Sun Dec 02 17:44:15 +0800 2012","1","1","0","1",
"3158500527","3158500527","莫娅祥","莫娅祥","71","1","台湾 台北市","任何东西都没有像大胆的幻想那样能促进未来的创立。今天的空想，就是明天的现实。",,"534508466",NULL,"534508466","f","289","86","1858","6952","0","Sun Dec 02 18:56:50 +0800 2012","0","1","0","1",
"3160227432","3160227432","戒尺先生","戒尺先生","11","1","北京 东城区","个人微。信号：zqdzj8",,"612323498",NULL,"612323498","f","1090079","237","420","9978","802","Mon Jan 21 15:44:46 +0800 2013","0","0","1","1","中驰文化传媒（北京）有限公司  广告部经理"
"3166403295","3166403295","沙枣树的花","沙枣树的花","64","1","宁夏 银川","一颗小石头",,"u/3166403295",NULL,NULL,"m","130","30","183","7326","6","Tue Nov 27 21:26:34 +0800 2012","0","0","0","1",
"3167336993","3167336993","有味47","有味47","34","13","安徽 宿州",NULL,,"u/3167336993",NULL,NULL,"m","14","5","113","82","0","Tue Nov 27 15:07:12 +0800 2012","0","1","0","1",
"3169357594","3169357594","power-yang","power-yang","32","1000","江苏","塔利班驻苏北办事处主任",,"CuminumcyminumL","CuminumcyminumL",NULL,"m","69","3","149","1425","383","Sun Jan 27 15:19:38 +0800 2013","0","1","0","1",
"3171195100","3171195100","王合英","王合英","44","3","广东 深圳",NULL,,"234892023",NULL,"234892023","f","334","45","195","4440","0","Mon Jan 28 01:03:34 +0800 2013","0","1","0","1",
"3174986843","3174986843","什么我还有一哥叫阴老尸","什么我还有一哥叫阴老尸","11","1","北京 东城区",NULL,,"u/3174986843",NULL,NULL,"m","21","1","1","612","1","Wed Dec 05 09:31:22 +0800 2012","0","1","0","1",
"3176510165","3176510165","正常居民李某某转世","正常居民李某某转世","31","5","上海 长宁区","我不是英雄，但我不会让英雄孤立无援！ 快乐足彩群：310832157 暗号：李某某",,"u/3176510165",NULL,NULL,"m","334","72","563","7203","1","Fri Dec 07 10:06:16 +0800 2012","0","1","0","1",
"3177571794","3177571794","AJZNL","AJZNL","11","2","北京 西城区",NULL,,"u/3177571794",NULL,NULL,"f","21","2","44","11","0","Mon Feb 04 00:08:04 +0800 2013","0","1","0","0",
"3184184542","3184184542","手机用户3184184542","手机用户3184184542","100","1000","其他",NULL,,"u/3184184542",NULL,NULL,"m","3","0","21","2","0","Sat Feb 09 10:03:49 +0800 2013","0","1","0","1",
"3188541841","3188541841","雪中飞舞0922","雪中飞舞0922","11","5","北京 朝阳区",NULL,,"u/3188541841",NULL,NULL,"m","5","0","28","15","0","Thu Dec 13 17:10:53 +0800 2012","0","1","0","1",
"3189089891","3189089891","Rui-Sir","Rui-Sir","34","3","安徽 蚌埠",NULL,,"u/3189089891",NULL,NULL,"f","44","7","55","0","0","Thu Dec 13 20:56:18 +0800 2012","0","1","0","1",
"3192813874","3192813874","不许摸我屁股","不许摸我屁股","62","1","甘肃 兰州",NULL,,"u/3192813874",NULL,NULL,"m","51","15","123","467","145","Sun Feb 17 18:59:07 +0800 2013","0","1","0","1",
"3193914853","3193914853","多一分-理智","多一分-理智","11","5","北京 朝阳区",NULL,,"u/3193914853",NULL,NULL,"m","10","7","33","27","0","Tue Dec 18 09:23:41 +0800 2012","0","1","0","1",
"3195389064","3195389064","陈酿老久","陈酿老久","11","1","北京 东城区",NULL,,"u/3195389064",NULL,NULL,"m","40","2","239","981","198","Mon Feb 18 23:43:07 +0800 2013","0","1","0","1",
"3196293210","3196293210","清江黄坚","清江黄坚","36","1","江西 南昌","看热闹的。","http://blog.sina.com.cn/u/3196293210","u/3196293210",NULL,NULL,"m","757","203","209","4903","76","Wed Feb 20 21:57:36 +0800 2013","0","1","0","1",
"3197007255","3197007255","生铁铧","生铁铧","12","4","天津 南开区","管理学博士， 兴趣：技术创新战略管理、企业经营实践、交友等",,"u/3197007255",NULL,NULL,"m","125","16","839","4292","52","Wed Dec 19 18:41:37 +0800 2012","0","1","0","0",
"3197910524","3197910524","白羊座之爱","白羊座之爱","51","1","四川 成都","才离楼市，又进传媒，2014，孕育多种可能！",,"u/3197910524",NULL,NULL,"m","15","5","47","4","0","Thu Feb 21 11:11:21 +0800 2013","0","1","0","1",
"3200255763","3200255763","wenitt","wenitt","32","1000","江苏","啦啦啦",,"u/3200255763",NULL,NULL,"f","50","13","53","2","0","Mon Dec 10 09:49:58 +0800 2012","0","1","0","1",
"3208607943","3208607943","二木林刘","二木林刘","21","2","辽宁 大连",NULL,,"u/3208607943",NULL,NULL,"m","82","13","115","145","2","Mon Dec 31 18:00:53 +0800 2012","0","1","0","1",
"3208850622","3208850622","程小浩浩谎","程小浩浩谎","31","3","上海 卢湾区",NULL,,"604478963",NULL,"604478963","f","310","105","408","6669","0","Fri Mar 29 15:42:56 +0800 2013","0","1","0","1",
"3209275682","3209275682","陈小胸小小小小晨","陈小胸小小小小晨","36","4","江西 九江",NULL,,"606781590",NULL,"606781590","f","318","65","1866","4191","0","Fri Mar 29 16:41:38 +0800 2013","0","1","0","1",
"3209467414","3209467414","宝欣周潦","宝欣周潦","44","5","广东 汕头",NULL,,"601210439",NULL,"601210439","f","311","74","408","5505","0","Fri Mar 29 17:10:25 +0800 2013","1","1","0","1",
"3209549614","3209549614","背对阳光mnz啥z","背对阳光mnz啥z","31","6","上海 静安区",NULL,,"600234363",NULL,"600234363","f","302","63","1905","3672","0","Fri Mar 29 17:58:57 +0800 2013","1","1","0","1",
"3209555482","3209555482","痴说花露为于花泪","痴说花露为于花泪","62","5","甘肃 天水",NULL,,"601201649",NULL,"601201649","f","296","61","1835","2499","0","Fri Mar 29 18:03:16 +0800 2013","0","1","0","1",
"3209759542","3209759542","背心他爹","背心他爹","37","1","山东 济南",NULL,,"u/3209759542",NULL,NULL,"m","14","2","31","61","0","Sun Mar 03 12:34:25 +0800 2013","0","1","0","1",
"3209767362","3209767362","春田小拙樱子","春田小拙樱子","71","1","台湾 台北市",NULL,,"u/3209767362",NULL,NULL,"f","303","59","1283","3886","0","Fri Mar 29 20:40:28 +0800 2013","0","1","0","1",
"3212285567","3212285567","触摸阳光的紫水晶","触摸阳光的紫水晶","11","1","北京 东城区",NULL,,"u/3212285567",NULL,NULL,"f","5","0","3","1","0","Sat Jan 05 09:41:38 +0800 2013","0","0","0","1",
"3214951555","3214951555","海风abe","海风abe","32","5","江苏 苏州","白与黑的边界在哪里？",,"u/3214951555",NULL,NULL,"m","100","4","84","584","5","Tue Jan 08 11:10:56 +0800 2013","0","1","0","1",
"3216401465","3216401465","锦瑟山行","锦瑟山行","15","25","内蒙古 锡林郭勒盟",NULL,,"u/3216401465",NULL,NULL,"m","848","29","336","2280","14","Wed Jan 09 18:44:11 +0800 2013","1","0","0","1",
"3218016234","3218016234","十人九懒","十人九懒","23","1","黑龙江 哈尔滨","计划逃跑，与 不期而遇",,"u/3218016234",NULL,NULL,"m","123","50","232","514","157","Sat Mar 09 08:32:43 +0800 2013","0","1","0","1",
"3220336940","3220336940","浔城五少","浔城五少","45","4","广西 梧州","天地孤影任我行",,"u/3220336940",NULL,NULL,"m","258","23","716","2081","60","Sat Mar 09 23:24:00 +0800 2013","0","1","0","1",
"3221197794","3221197794","戈小痕夕","戈小痕夕","100","1000","其他","爱法律更爱时政，有着不平凡的梦想",,"u/3221197794",NULL,NULL,"m","60","7","474","145","17","Wed Apr 17 11:33:16 +0800 2013","0","1","0","0",
"3224090392","3224090392","李春利018","李春利018","11","6","北京 丰台区",NULL,,"u/3224090392",NULL,NULL,"m","4","1","45","3","0","Tue Mar 12 15:57:39 +0800 2013","0","1","0","1",
"3233115484","3233115484","贝稍贝瑞卡","贝稍贝瑞卡","71","1","台湾 台北市",NULL,,"u/3233115484",NULL,NULL,"f","323","79","415","5224","0","Thu Mar 28 22:27:39 +0800 2013","1","1","0","1",
"3233491362","3233491362","俺是蜡笔小回新","俺是蜡笔小回新","71","2","台湾 高雄市",NULL,,"606345536",NULL,"606345536","f","318","72","484","4190","0","Fri Mar 29 14:48:46 +0800 2013","1","1","0","1",
"3233597630","3233597630","打一枪换一地方路","打一枪换一地方路","71","2","台湾 高雄市",NULL,,"606786005",NULL,"606786005","f","332","65","331","3680","0","Fri Mar 29 16:09:45 +0800 2013","0","1","0","1",
"3234208230","3234208230","宝呗苏苏牙","宝呗苏苏牙","71","6","台湾 新竹市",NULL,,"606642348",NULL,"606642348","f","295","66","1243","5468","0","Fri Mar 29 17:21:57 +0800 2013","1","1","0","1",
"3234385614","3234385614","陈小宸A佑lbee","陈小宸A佑lbee","42","12","湖北 咸宁",NULL,,"603817894",NULL,"603817894","f","273","64","1828","4213","0","Fri Mar 29 19:31:49 +0800 2013","0","1","0","1",
"3236227854","3236227854","唾面自干c","唾面自干c","50","12","重庆 渝北区",NULL,,"u/3236227854",NULL,NULL,"m","31","2","28","337","1","Mon Mar 25 10:10:05 +0800 2013","0","1","0","1",
"3242255704","3242255704","电商串子","电商串子","44","7","广东 江门",NULL,,"u/3242255704",NULL,NULL,"f","73","0","86","35","0","Wed Mar 27 15:46:58 +0800 2013","0","1","0","1",
"3248164574","3248164574","碧若-未央橙","碧若-未央橙","45","10","广西 百色",NULL,,"601269037",NULL,"601269037","f","260","55","1246","5324","0","Fri Mar 29 21:54:31 +0800 2013","1","1","0","1",
"3255065520","3255065520","安旎宝颖贝","安旎宝颖贝","81","1","香港 其他",NULL,,"601263199",NULL,"601263199","f","328","56","1907","5428","0","Thu Mar 28 20:29:07 +0800 2013","1","1","0","1",
"3255103475","3255103475","贝刭塔2012","贝刭塔2012","71","1","台湾 台北市",NULL,,"601567537",NULL,"601567537","f","294","72","1914","5498","0","Fri Mar 29 12:21:37 +0800 2013","1","1","0","1",
"3255186455","3255186455","陈翊速筠","陈翊速筠","400","11","海外 新加坡",NULL,,"605167825",NULL,"605167825","f","321","68","1264","4134","0","Fri Mar 29 14:55:51 +0800 2013","0","1","0","1",
"3255190035","3255190035","暴暴灰野袄兔","暴暴灰野袄兔","71","2","台湾 高雄市",NULL,,"601276367",NULL,"601276367","f","322","78","411","3811","0","Fri Mar 29 15:01:51 +0800 2013","1","1","0","1",
"3255210805","3255210805","陈秋雨20当11","陈秋雨20当11","11","17","北京 平谷区",NULL,,"600126853",NULL,"600126853","f","312","74","320","4897","0","Fri Mar 29 15:39:28 +0800 2013","0","1","0","1",
"3255235415","3255235415","shirlin徐蓝","shirlin徐蓝","11","8","北京 海淀区",NULL,,"606345237",NULL,"606345237","f","311","69","179","4589","0","Fri Mar 29 16:11:15 +0800 2013","0","1","0","1",
"3255389092","3255389092","半夏搪与白色的笑","半夏搪与白色的笑","71","1","台湾 台北市",NULL,,"609167808",NULL,"609167808","f","319","68","192","3744","0","Fri Mar 29 11:18:50 +0800 2013","1","1","0","1",
"3255390324","3255390324","笨蛋居乔","笨蛋居乔","43","8","湖南 张家界",NULL,,"u/3255390324",NULL,NULL,"f","298","65","1923","5805","0","Fri Mar 29 11:20:33 +0800 2013","1","1","0","1",
"3255406511","3255406511","陈永康胰Zz","陈永康胰Zz","14","5","山西 晋城",NULL,,"606781565",NULL,"606781565","f","305","69","1909","6127","0","Fri Mar 29 16:38:59 +0800 2013","0","1","0","1",
"3255452160","3255452160","花吹雪的季节莲","花吹雪的季节莲","23","10","黑龙江 牡丹江",NULL,,"605190126",NULL,"605190126","f","327","72","1923","6016","0","Fri Mar 29 13:06:02 +0800 2013","0","1","0","1",
"3255656871","3255656871","处矣子13","处矣子13","45","14","广西 崇左",NULL,,"608097345",NULL,"608097345","f","320","67","753","4431","0","Fri Mar 29 20:34:09 +0800 2013","0","1","0","1",
"3255661721","3255661721","词儿仑与","词儿仑与","400","40","海外 匈牙利",NULL,,"603903789",NULL,"603903789","f","294","75","398","4839","0","Fri Mar 29 20:40:59 +0800 2013","0","1","0","1",
