,cid,sid,screen_name,reply2Id,ctext,csource,create_at,UC
1045,3829681503832251,3829679586440952,影小坛,,该！哪有接自家小孩看都不看一眼，话都不说一句，抱上就走的。真当群众跟他一样脑子进水啊？[哼][打脸],"<a href=""http://app.weibo.com/t/feed/6Df7i5"" rel=""nofollow"">小米手机2S</a>",Thu Apr 09 11:38:05 +0800 2015,3
1046,3829681562338892,3829679586440952,萤光渐凉,,未理清始未，怎么能动手。该交给公安处理。,"<a href=""http://app.weibo.com/t/feed/fkoop"" rel=""nofollow"">红米4G</a>",Thu Apr 09 11:38:19 +0800 2015,3
1047,3829681738646453,3829679586440952,中冶朱哥,,该打，没人性的东西！[怒骂],"<a href=""http://app.weibo.com/t/feed/5gA59F"" rel=""nofollow"">小米手机3</a>",Thu Apr 09 11:39:01 +0800 2015,3
1048,3829682040637537,3829679586440952,娜云淡淡风轻轻,,活该[怒骂][怒骂][怒骂],"<a href=""http://weibo.com/"" rel=""nofollow"">iPhone</a>",Thu Apr 09 11:40:13 +0800 2015,2
1049,3829682665352361,3829679586440952,ritadoudou,,都不理解，怎么会有人贩子这个行业，那么多孤儿，不会去领养吗？让孤儿院做一下广告，别老盯着我们普通家庭的命根子。,"<a href=""http://weibo.com/"" rel=""nofollow"">nubia Z7 mini</a>",Thu Apr 09 11:42:42 +0800 2015,2
1050,3829683152270029,3829679586440952,PLL乐乐,,为何不打死,"<a href=""http://weibo.com/"" rel=""nofollow"">魅族</a>",Thu Apr 09 11:44:38 +0800 2015,2
1051,3829683441667087,3829679586440952,一个好人1977,,往死里打[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌],"<a href=""http://weibo.com/"" rel=""nofollow"">三星GALAXY S4</a>",Thu Apr 09 11:45:46 +0800 2015,2
1052,3829683793189742,3829679586440952,迷失的蒲公英9,,猖獗的匪徒，明显的拐卖儿童。,"<a href=""http://app.weibo.com/t/feed/3b7vIC"" rel=""nofollow"">酷派大神</a>",Thu Apr 09 11:47:10 +0800 2015,2
1053,3829683806339611,3829679586440952,一个好人1977,,回复@萤光渐凉:如果抱走的是你的小孩……？？？,"<a href=""http://weibo.com/"" rel=""nofollow"">三星GALAXY S4</a>",Thu Apr 09 11:47:13 +0800 2015,2
1054,3829686436515982,3829679586440952,请输入另外一个昵称,,为什么要加马赛克。应该让大家看清他的样子！不然以后他又出来抢孩子怎么办。,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Thu Apr 09 11:57:41 +0800 2015,3
1055,3829687421602486,3829679586440952,nicole111333,,去查一下他有没有养女，如果是假的马上关起来,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Thu Apr 09 12:01:36 +0800 2015,2
1056,3829687573160427,3829680509715108,FamilyPlus,,ps 好冤枉,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Thu Apr 09 12:02:12 +0800 2015,2
1057,3829696368734752,3829679586440952,隐者213,,这个该怎么论呢？@陈士渠,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Thu Apr 09 12:37:09 +0800 2015,2
1058,3829696691253255,3829679586440952,隐者213,,大家都注意看管好小孩子啊！身边的小孩被陌生人抱走的时候也请多注意一下！吸血！,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Thu Apr 09 12:38:25 +0800 2015,2
1059,3829698772042597,3829679586440952,陳麗萍Putput,,sb,"<a href=""http://weibo.com/"" rel=""nofollow"">Android</a>",Thu Apr 09 12:46:42 +0800 2015,3
1060,3829699668826951,3829679586440952,风样的野百合,,世道不太平，带个小孩都不能少看一眼,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Thu Apr 09 12:50:16 +0800 2015,2
1061,3829707286495710,3829679586440952,萤光渐凉,,回复@一个好人1977:我算是个理智的人，也相信因果。,"<a href=""http://app.weibo.com/t/feed/fkoop"" rel=""nofollow"">红米4G</a>",Thu Apr 09 13:20:32 +0800 2015,3
1062,3829710323066003,3829650662650091,多宝寺娃娃,,心圩江就是个坑爹工程，根本无人管理！,"<a href=""http://app.weibo.com/t/feed/3o33sO"" rel=""nofollow"">iPhone 6</a>",Thu Apr 09 13:32:36 +0800 2015,2
1063,3829715033350290,3829679586440952,一个好人1977,,回复@萤光渐凉:抢小孩和偷小孩的就要往死里打[怒骂][怒骂][怒骂][怒骂],"<a href=""http://weibo.com/"" rel=""nofollow"">三星GALAXY S4</a>",Thu Apr 09 13:51:19 +0800 2015,2
1064,3829717948189683,3829679586440952,余L2014,,一条到处害人的畜生被正义战士为民除害有必要打马赛克？,"<a href=""http://weibo.com/"" rel=""nofollow"">酷派大神</a>",Thu Apr 09 14:02:53 +0800 2015,2
1065,3829722637566082,3829721576039875,陶金超,,女警好美,"<a href=""http://weibo.com/"" rel=""nofollow"">路边摊买的华为荣耀3C</a>",Thu Apr 09 14:21:31 +0800 2015,2
1066,3829722935346880,3829721576039875,秋小媚-1996,,@吕炬累了_,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Thu Apr 09 14:22:43 +0800 2015,3
1067,3829724591756955,3829679586440952,你说我还要叫什么好呢,,回复@ritadoudou:因为孤儿院的要收领养费·一个月1000块·领养一个一岁的要给12000·也不是哪个家庭都给的出的·手续还繁琐,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Thu Apr 09 14:29:18 +0800 2015,3
1068,3829726613795896,3829721576039875,CC的小小哲学人生,,制服诱惑 好美,"<a href=""http://app.weibo.com/t/feed/5Vn5w4"" rel=""nofollow"">红米Note</a>",Thu Apr 09 14:37:20 +0800 2015,3
1069,3829726818589201,3829721576039875,广西民族师范学院_韩吉fog,,不是吧[衰][衰],"<a href=""http://app.weibo.com/t/feed/2y7Irr"" rel=""nofollow"">UC浏览器Android版</a>",Thu Apr 09 14:38:09 +0800 2015,2
1070,3829727590757962,3829721576039875,萌娘短腿什么喵的Y76_,,@最是长情,"<a href=""http://app.weibo.com/t/feed/5dtGzh"" rel=""nofollow"">魅族 MX</a>",Thu Apr 09 14:41:13 +0800 2015,2
1071,3829730342017792,3829721576039875,鼓乐言,,不干不净吃了没病,"<a href=""http://app.weibo.com/t/feed/2C2lxU"" rel=""nofollow"">Weekr</a>",Thu Apr 09 14:52:08 +0800 2015,2
1072,3829732087025366,3829721576039875,失灵-琴,,话说：还有能吃的不,"<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>",Thu Apr 09 14:59:05 +0800 2015,3
1073,3829736814073942,3829721576039875,梦梦丶·,,[吐][吐][吐],"<a href=""http://app.weibo.com/t/feed/4Vdgl4"" rel=""nofollow"">小米手机4</a>",Thu Apr 09 15:17:52 +0800 2015,3
1074,3829736877307588,3829721576039875,panda夜喵君,,[哼]还以为是人民公园的大师烧鸭呢吓到我,"<a href=""http://weibo.com/"" rel=""nofollow"">OPPO Find 7</a>",Thu Apr 09 15:18:07 +0800 2015,3
1075,3829739905120242,3829721576039875,小生活挺好的,,[弱],"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Thu Apr 09 15:30:09 +0800 2015,2
1076,3829743814178794,3829679586440952,HsHxx為你系上白色嫁衣,,这个的真实情况是，那女孩子经警察证实，真的是他的女儿。 他和他老婆离婚，孩子判给了老婆， 他就是想孩子了，就没办法才这样做。  爱孩子是对的，行为不对。  可怜的父亲。,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Thu Apr 09 15:45:41 +0800 2015,3
1077,3829744275097247,3829721576039875,小温心儿,,已经吃了很多年了好么,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Thu Apr 09 15:47:31 +0800 2015,2
1078,3829748914816220,3829721576039875,ysj小怪兽,,这个只能看老板们是否道德很好了,"<a href=""http://app.weibo.com/t/feed/2zq2by"" rel=""nofollow"">荣耀3C 4G版</a>",Thu Apr 09 16:05:56 +0800 2015,2
1079,3829751724659513,3829721576039875,111鸡,,你老母，这也大惊小怪，想损人是真,"<a href=""http://app.weibo.com/t/feed/3VCJyR"" rel=""nofollow"">YunOS</a>",Thu Apr 09 16:17:07 +0800 2015,3
1080,3829753750579795,3829721576039875,一叶念一人,,[生病][生病][生病],"<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>",Thu Apr 09 16:25:10 +0800 2015,2
1081,3829757714362788,3829721576039875,一天到晚蹦叉叉,,这个不稀奇……,"<a href=""http://weibo.com/"" rel=""nofollow"">华为荣耀3C 4G版</a>",Thu Apr 09 16:40:55 +0800 2015,3
1082,3829766781670975,3829679586440952,ritadoudou,,回复@你说我还要叫什么好呢:领养要收费的啊！那买孩子也要钱啊，心酸，可不可以不要买孩子，太可恶了。,"<a href=""http://weibo.com/"" rel=""nofollow"">nubia Z7 mini</a>",Thu Apr 09 17:16:57 +0800 2015,2
1083,3829770020400170,3829679586440952,萤光渐凉,,回复@一个好人1977:原谅我涉世未深，不懂为什么。,"<a href=""http://app.weibo.com/t/feed/fkoop"" rel=""nofollow"">红米4G</a>",Thu Apr 09 17:29:49 +0800 2015,3
1084,3829777079263730,3829679586440952,你说我还要叫什么好呢,,回复@ritadoudou:不然福利院吃什么啊？其实福利院也是买卖·就是合法而已,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Thu Apr 09 17:57:52 +0800 2015,3
1085,3829778710361447,3829679586440952,ritadoudou,3829777079263730.0,回复@你说我还要叫什么好呢:不过也好，合法的，让孤儿有地方住。,"<a href=""http://app.weibo.com/t/feed/6i1N38"" rel=""nofollow"">nubia Z7 mini</a>",Thu Apr 09 18:04:21 +0800 2015,2
1086,3829788580491946,3829721576039875,科科bryant,,不能以偏概全,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Thu Apr 09 18:43:34 +0800 2015,3
1087,3829788865689274,3829760112997624,笨笨狼崽,,城管来体院敢吗?,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Thu Apr 09 18:44:42 +0800 2015,3
1088,3829789704493955,3829679586440952,蜜斯kelin,,@我是孤僻孩纸思密达,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Thu Apr 09 18:48:02 +0800 2015,3
1089,3829789959613226,3829760112997624,生来彷徨141,3829788865689274.0,回复@笨笨狼崽:体院这边不是一向正常嘛。只是这两天体考人较多  吓人,"<a href=""http://app.weibo.com/t/feed/99GpJ"" rel=""nofollow"">华为Ascend Mate7</a>",Thu Apr 09 18:49:03 +0800 2015,2
1090,3829799803973886,3829721576039875,不懂女人心wly,,我以后不吃肉了[右哼哼],"<a href=""http://app.weibo.com/t/feed/5YqrI8"" rel=""nofollow"">vivo智能手机客户端</a>",Thu Apr 09 19:28:10 +0800 2015,2
1091,3829808998203195,3829679586440952,一个好人1977,3829770020400170.0,回复@萤光渐凉:http://t.cn/RA6yFpM,"<a href=""http://weibo.com/"" rel=""nofollow"">三星GALAXY S4</a>",Thu Apr 09 20:04:42 +0800 2015,2
1092,3829814627068605,3829814626711749,昂海兵尕尕尕尕丶尕湘湘,,http://t.cn/RwpcTh3,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Thu Apr 09 20:27:00 +0800 2015,3
1093,3829821714649595,3829680509715108,双马尾大爷,,[doge]http://t.cn/RA6b1KS,"<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>",Thu Apr 09 20:55:14 +0800 2015,2
1094,3829822067063002,3829680509715108,双马尾大爷,,[doge]这个里面有http://t.cn/RA6GtOJ,"<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>",Thu Apr 09 20:56:38 +0800 2015,2
1095,3829825674506481,3829680509715108,还我奶赵,,thunder://QUFodHRwOi8va3IudC1kb3duLmNvbS/jgJDmr4/ml6Xmm7TmlrBzZXh0djEwMC5jb23jgJHpn6nlm73mvJToibrlnIh2b2wyLTEud212Wlo=,"<a href=""http://app.weibo.com/t/feed/3o33sO"" rel=""nofollow"">iPhone 6</a>",Thu Apr 09 21:10:57 +0800 2015,2
1096,3829865210371384,3829552311161750,白白牙牙酱,,来 抱抱！~~,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Thu Apr 09 23:48:04 +0800 2015,2
1097,3829872818670279,3829870239287036,THB-HEU,,[疑问],"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Fri Apr 10 00:18:18 +0800 2015,1
1098,3829893797869684,3829721576039875,多宝寺娃娃,,不要罚款，要判刑！,"<a href=""http://app.weibo.com/t/feed/3o33sO"" rel=""nofollow"">iPhone 6</a>",Fri Apr 10 01:41:38 +0800 2015,2
1099,3829909904424946,3829552311161750,T莔T,3829865210371384.0,回复@白白牙牙酱:[爱你][爱你][爱你],"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Fri Apr 10 02:45:40 +0800 2015,1
1100,3829918683569464,3829870239287036,江南曹妈,,狐狸尾巴露馅了,,Fri Apr 10 03:20:33 +0800 2015,2
1101,3829995455374545,3829870239287036,Hi-stigmergy,,这么有诚意，那就合作一下吧[猪头],"<a href=""http://app.weibo.com/t/feed/2AhyC"" rel=""nofollow"">三星Galaxy Note II</a>",Fri Apr 10 08:25:37 +0800 2015,2
1102,3830001491477221,3830001478887107,昂海兵尕尕尕尕丶尕湘湘,,http://t.cn/Rwm0ye9,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Fri Apr 10 08:49:34 +0800 2015,3
1103,3830003848488850,3829680509715108,Roshan不肉了,,@眠山车神王Sir 额呵呵，比以前好惨啊,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Fri Apr 10 08:58:58 +0800 2015,3
1104,3830004905743947,3829680509715108,眠山车神王Sir,3830003848488850.0,回复@Roshan不肉了:什么比以前？？,"<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>",Fri Apr 10 09:03:10 +0800 2015,2
1105,3830006084305875,3829648704435115,特权会,,感谢您对社团的支持！！关注我们的微信公众平台 kuaidijun521 领取奖品！！,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Fri Apr 10 09:07:51 +0800 2015,2
1106,3830008345101304,3829698104808563,蝎尾H刺,,要一张没化妆的照片,"<a href=""http://app.weibo.com/t/feed/503Oti"" rel=""nofollow"">魅族 MX4</a>",Fri Apr 10 09:16:50 +0800 2015,3
1107,3830011456519432,3829870239287036,Haidee丁丁,,周老师是段子手啊！！,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Fri Apr 10 09:29:12 +0800 2015,1
1108,3830013357386724,3829969040250970,布琪冰,,为何,"<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>",Fri Apr 10 09:36:45 +0800 2015,1
1109,3830017110999646,3829969040250970,Mashin琪的第二人生,,咋啦,"<a href=""http://app.weibo.com/t/feed/1KucM4"" rel=""nofollow"">荣耀3C</a>",Fri Apr 10 09:51:39 +0800 2015,2
1110,3830020584049511,3829969040250970,胡小敏要唱着倔强写后青春期的诗,,回复@布琪冰:半夜失眠还拉肚子[生病],"<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>",Fri Apr 10 10:05:27 +0800 2015,2
1111,3830020705808708,3829969040250970,胡小敏要唱着倔强写后青春期的诗,,回复@Mashin琪的第二人生:昨晚两点多才睡着六点多就醒了还老跑厕所[衰],"<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>",Fri Apr 10 10:05:57 +0800 2015,2
1112,3830021313633807,3829969040250970,Mashin琪的第二人生,3830020705808708.0,回复@胡小敏要唱着倔强写后青春期的诗:-_-||,"<a href=""http://app.weibo.com/t/feed/1KucM4"" rel=""nofollow"">荣耀3C</a>",Fri Apr 10 10:08:22 +0800 2015,2
1113,3830025428235237,3829969040250970,布琪冰,3830020584049511.0,回复@胡小敏要唱着倔强写后青春期的诗:[生病]确实不能乱吃了,"<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>",Fri Apr 10 10:24:43 +0800 2015,1
1114,3830028506850137,3829679586440952,长颈鹿Zero,3829743814178794.0,回覆@HsHxx為你系上白色嫁衣:不是，他们有同伙的，也在隔壁村枪小孩，不止这一个,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Fri Apr 10 10:36:57 +0800 2015,2
1115,3830029828250009,3829679586440952,反计生,,是人贩子就该打死，荒天化日就敢抢孩子，如果得逞了这个孩子一生也就毁了！！,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Fri Apr 10 10:42:12 +0800 2015,2
1116,3830030134275016,3829679586440952,反计生,3829770020400170.0,回复@萤光渐凉:因为如果是人贩子抢走了孩子，这个孩子一生会很悲催的度过，生不如死,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Fri Apr 10 10:43:24 +0800 2015,2
1117,3830095552627747,3829760112997624,掌心得泪,,人多示众.一人敢站出来管吗？龟儿子大众的走狗，今天的狗，将来的人:也会同样地对待你、一样的下场！人在做、天在看……@_@,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Fri Apr 10 15:03:22 +0800 2015,2
1118,3830176297163450,3829680509715108,Sunshine__foryou,,@一朵爱太阳的向日葵 [doge][doge][doge],"<a href=""http://weibo.com/"" rel=""nofollow"">iPhone 5</a>",Fri Apr 10 20:24:13 +0800 2015,2
1119,3830227673425393,3829969040250970,大晶要毕业,,这肠胃～～～悠着点,"<a href=""http://app.weibo.com/t/feed/1ls6aP"" rel=""nofollow"">荣耀畅玩4X·快科技</a>",Fri Apr 10 23:48:22 +0800 2015,1
1120,3830243913674785,3829969040250970,胡小敏要唱着倔强写后青春期的诗,3830227673425393.0,回复@大晶要毕业:今天别人给我送了包益阳麻辣鱼！！！,"<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>",Sat Apr 11 00:52:54 +0800 2015,2
1121,3830443894303589,3830443890107616,夏桐NJ临,,http://t.cn/RA77E7r,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Sat Apr 11 14:07:30 +0800 2015,3
1122,3830528543652105,3830527704622558,淘气果莉橙,,已经无法阻止你了了！,"<a href=""http://weibo.com/"" rel=""nofollow"">oho\'s橙子Android</a>",Sat Apr 11 19:43:55 +0800 2015,1
1123,3830530263130484,3830527704622558,胡小敏要唱着倔强写后青春期的诗,3830528543652105.0,回复@淘气果莉橙:[泪][泪][泪]看来最近鸭梨大！,"<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>",Sat Apr 11 19:50:45 +0800 2015,2
1124,3830540790963715,3830540703040145,阿H桦,,什么活动,"<a href=""http://weibo.com/"" rel=""nofollow"">华为</a>",Sat Apr 11 20:32:35 +0800 2015,2
1125,3830541075890499,3830540703040145,茄子树不开花,,在哪儿？,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Sat Apr 11 20:33:43 +0800 2015,1
1126,3830541554113814,3830541554112198,夏桐NJ临,,http://t.cn/RzL3KW3,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Sat Apr 11 20:35:35 +0800 2015,3
1127,3830543680145308,3830540703040145,woshirui1215,,@Yvette_is_a_kind_girl 你的便秘还没好吗[doge],"<a href=""http://weibo.com/"" rel=""nofollow"">敏镐小跟班小米</a>",Sat Apr 11 20:44:04 +0800 2015,2
1128,3830551561907761,3830550764346804,金牛座万大爺,,今夜。,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Sat Apr 11 21:15:23 +0800 2015,2
1129,3830551733789689,3830540703040145,中南大学微博协会,3830540790963715.0,回复@阿H桦:草坪音乐会,"<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>",Sat Apr 11 21:16:03 +0800 2015,0
1130,3830551784192164,3830550764346804,桀骜莱斯,,雨中狂奔,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Sat Apr 11 21:16:16 +0800 2015,1
1131,3830551813330690,3830540703040145,中南大学微博协会,3830541075890499.0,回复@茄子树不开花:南校水果摊对面的草坪,"<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>",Sat Apr 11 21:16:23 +0800 2015,0
1132,3830552736260193,3830550764346804,WODECAIDIE,,这是哪呀,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Sat Apr 11 21:20:03 +0800 2015,3
